cycle,length,position,class_name
860,15,13,QuantifyUsingSTEMinSEM
860,15,14,FilterFit
861,15,0,FilteredSpectrum
861,15,1,DerivedSpectrum
861,15,2,BaseSpectrum
861,15,3,SpectrumUtils
861,15,4,EDSDetector
861,15,5,XRayTransition
861,15,6,Element
861,15,7,BetheElectronEnergyLoss
861,15,8,AlgorithmClass
861,15,9,AlgorithmUser
861,15,10,CorrectionAlgorithm
861,15,11,XPP1991
861,15,12,SpectrumProperties
861,15,13,QuantifyUsingSTEMinSEM
861,15,14,FilterFit
862,16,0,FilteredSpectrum
862,16,1,DerivedSpectrum
862,16,2,BaseSpectrum
862,16,3,SpectrumUtils
862,16,4,EDSDetector
862,16,5,XRayTransition
862,16,6,Element
862,16,7,BetheElectronEnergyLoss
862,16,8,AlgorithmClass
862,16,9,AlgorithmUser
862,16,10,CorrectionAlgorithm
862,16,11,XPP1991
862,16,12,PAP1991
862,16,13,SpectrumProperties
862,16,14,QuantifyUsingSTEMinSEM
862,16,15,FilterFit
863,16,0,FilteredSpectrum
863,16,1,DerivedSpectrum
863,16,2,BaseSpectrum
863,16,3,SpectrumUtils
863,16,4,EDSDetector
863,16,5,XRayTransition
863,16,6,Element
863,16,7,BetheElectronEnergyLoss
863,16,8,AlgorithmClass
863,16,9,AlgorithmUser
863,16,10,CorrectionAlgorithm
863,16,11,XPP1989Ext
863,16,12,XPP1991
863,16,13,SpectrumProperties
863,16,14,QuantifyUsingSTEMinSEM
863,16,15,FilterFit
864,17,0,FilteredSpectrum
864,17,1,DerivedSpectrum
864,17,2,BaseSpectrum
864,17,3,SpectrumUtils
864,17,4,EDSDetector
864,17,5,XRayTransition
864,17,6,Element
864,17,7,BetheElectronEnergyLoss
864,17,8,AlgorithmClass
864,17,9,AlgorithmUser
864,17,10,CorrectionAlgorithm
864,17,11,XPP1989Ext
864,17,12,XPP1991
864,17,13,PAP1991
864,17,14,SpectrumProperties
864,17,15,QuantifyUsingSTEMinSEM
864,17,16,FilterFit
865,16,0,FilteredSpectrum
865,16,1,DerivedSpectrum
865,16,2,BaseSpectrum
865,16,3,SpectrumUtils
865,16,4,EDSDetector
865,16,5,XRayTransition
865,16,6,Element
865,16,7,BetheElectronEnergyLoss
865,16,8,AlgorithmClass
865,16,9,AlgorithmUser
865,16,10,CorrectionAlgorithm
865,16,11,XPP1989Ext
865,16,12,PAP1991
865,16,13,SpectrumProperties
865,16,14,QuantifyUsingSTEMinSEM
865,16,15,FilterFit
866,15,0,FilteredSpectrum
866,15,1,DerivedSpectrum
866,15,2,BaseSpectrum
866,15,3,SpectrumUtils
866,15,4,EDSDetector
866,15,5,XRayTransition
866,15,6,Element
866,15,7,BetheElectronEnergyLoss
866,15,8,AlgorithmClass
866,15,9,AlgorithmUser
866,15,10,CorrectionAlgorithm
866,15,11,XPP1989Ext
866,15,12,SpectrumProperties
866,15,13,QuantifyUsingSTEMinSEM
866,15,14,FilterFit
867,16,0,FilteredSpectrum
867,16,1,DerivedSpectrum
867,16,2,BaseSpectrum
867,16,3,SpectrumUtils
867,16,4,EDSDetector
867,16,5,XRayTransition
867,16,6,Element
867,16,7,BetheElectronEnergyLoss
867,16,8,AlgorithmClass
867,16,9,AlgorithmUser
867,16,10,CorrectionAlgorithm
867,16,11,Armstrong1982Correction
867,16,12,Armstrong1982Base
867,16,13,SpectrumProperties
867,16,14,QuantifyUsingSTEMinSEM
867,16,15,FilterFit
868,16,0,FilteredSpectrum
868,16,1,DerivedSpectrum
868,16,2,BaseSpectrum
868,16,3,SpectrumUtils
868,16,4,EDSDetector
868,16,5,XRayTransition
868,16,6,Element
868,16,7,BetheElectronEnergyLoss
868,16,8,AlgorithmClass
868,16,9,AlgorithmUser
868,16,10,CorrectionAlgorithm
868,16,11,Armstrong1982ParticleCorrection
868,16,12,Armstrong1982Base
868,16,13,SpectrumProperties
868,16,14,QuantifyUsingSTEMinSEM
868,16,15,FilterFit
869,17,0,FilteredSpectrum
869,17,1,DerivedSpectrum
869,17,2,BaseSpectrum
869,17,3,SpectrumUtils
869,17,4,EDSDetector
869,17,5,XRayTransition
869,17,6,Element
869,17,7,BetheElectronEnergyLoss
869,17,8,AlgorithmClass
869,17,9,AlgorithmUser
869,17,10,CorrectionAlgorithm
869,17,11,Armstrong1982ParticleCorrection
869,17,12,Armstrong1982Correction
869,17,13,Armstrong1982Base
869,17,14,SpectrumProperties
869,17,15,QuantifyUsingSTEMinSEM
869,17,16,FilterFit
870,15,0,FilteredSpectrum
870,15,1,DerivedSpectrum
870,15,2,BaseSpectrum
870,15,3,SpectrumUtils
870,15,4,EDSDetector
870,15,5,XRayTransition
870,15,6,Element
870,15,7,BetheElectronEnergyLoss
870,15,8,AlgorithmClass
870,15,9,AlgorithmUser
870,15,10,CorrectionAlgorithm
870,15,11,Armstrong1982ParticleCorrection
870,15,12,SpectrumProperties
870,15,13,QuantifyUsingSTEMinSEM
870,15,14,FilterFit
871,17,0,FilteredSpectrum
871,17,1,DerivedSpectrum
871,17,2,BaseSpectrum
871,17,3,SpectrumUtils
871,17,4,EDSDetector
871,17,5,XRayTransition
871,17,6,Element
871,17,7,BetheElectronEnergyLoss
871,17,8,AlgorithmClass
871,17,9,LitReference
871,17,10,Riveros1993
871,17,11,Composition
871,17,12,AlgorithmUser
871,17,13,CorrectionAlgorithm
871,17,14,SpectrumProperties
871,17,15,QuantifyUsingSTEMinSEM
871,17,16,FilterFit
872,18,0,FilteredSpectrum
872,18,1,DerivedSpectrum
872,18,2,BaseSpectrum
872,18,3,SpectrumUtils
872,18,4,EDSDetector
872,18,5,XRayTransition
872,18,6,Element
872,18,7,BetheElectronEnergyLoss
872,18,8,AlgorithmClass
872,18,9,LitReference
872,18,10,Riveros1993
872,18,11,Composition
872,18,12,AlgorithmUser
872,18,13,CorrectionAlgorithm
872,18,14,Fluorescence
872,18,15,SpectrumProperties
872,18,16,QuantifyUsingSTEMinSEM
872,18,17,FilterFit
873,18,0,FilteredSpectrum
873,18,1,DerivedSpectrum
873,18,2,BaseSpectrum
873,18,3,SpectrumUtils
873,18,4,EDSDetector
873,18,5,XRayTransition
873,18,6,Element
873,18,7,BetheElectronEnergyLoss
873,18,8,AlgorithmClass
873,18,9,LitReference
873,18,10,Riveros1993
873,18,11,Composition
873,18,12,AlgorithmUser
873,18,13,CorrectionAlgorithm
873,18,14,PAP1991
873,18,15,SpectrumProperties
873,18,16,QuantifyUsingSTEMinSEM
873,18,17,FilterFit
874,18,0,FilteredSpectrum
874,18,1,DerivedSpectrum
874,18,2,BaseSpectrum
874,18,3,SpectrumUtils
874,18,4,EDSDetector
874,18,5,XRayTransition
874,18,6,Element
874,18,7,BetheElectronEnergyLoss
874,18,8,AlgorithmClass
874,18,9,LitReference
874,18,10,Riveros1993
874,18,11,Composition
874,18,12,AlgorithmUser
874,18,13,CorrectionAlgorithm
874,18,14,XPP1991
874,18,15,SpectrumProperties
874,18,16,QuantifyUsingSTEMinSEM
874,18,17,FilterFit
875,19,0,FilteredSpectrum
875,19,1,DerivedSpectrum
875,19,2,BaseSpectrum
875,19,3,SpectrumUtils
875,19,4,EDSDetector
875,19,5,XRayTransition
875,19,6,Element
875,19,7,BetheElectronEnergyLoss
875,19,8,AlgorithmClass
875,19,9,LitReference
875,19,10,Riveros1993
875,19,11,Composition
875,19,12,AlgorithmUser
875,19,13,CorrectionAlgorithm
875,19,14,XPP1991
875,19,15,PAP1991
875,19,16,SpectrumProperties
875,19,17,QuantifyUsingSTEMinSEM
875,19,18,FilterFit
876,19,0,FilteredSpectrum
876,19,1,DerivedSpectrum
876,19,2,BaseSpectrum
876,19,3,SpectrumUtils
876,19,4,EDSDetector
876,19,5,XRayTransition
876,19,6,Element
876,19,7,BetheElectronEnergyLoss
876,19,8,AlgorithmClass
876,19,9,LitReference
876,19,10,Riveros1993
876,19,11,Composition
876,19,12,AlgorithmUser
876,19,13,CorrectionAlgorithm
876,19,14,XPP1989Ext
876,19,15,XPP1991
876,19,16,SpectrumProperties
876,19,17,QuantifyUsingSTEMinSEM
876,19,18,FilterFit
877,20,0,FilteredSpectrum
877,20,1,DerivedSpectrum
877,20,2,BaseSpectrum
877,20,3,SpectrumUtils
877,20,4,EDSDetector
877,20,5,XRayTransition
877,20,6,Element
877,20,7,BetheElectronEnergyLoss
877,20,8,AlgorithmClass
877,20,9,LitReference
877,20,10,Riveros1993
877,20,11,Composition
877,20,12,AlgorithmUser
877,20,13,CorrectionAlgorithm
877,20,14,XPP1989Ext
877,20,15,XPP1991
877,20,16,PAP1991
877,20,17,SpectrumProperties
877,20,18,QuantifyUsingSTEMinSEM
877,20,19,FilterFit
878,19,0,FilteredSpectrum
878,19,1,DerivedSpectrum
878,19,2,BaseSpectrum
878,19,3,SpectrumUtils
878,19,4,EDSDetector
878,19,5,XRayTransition
878,19,6,Element
878,19,7,BetheElectronEnergyLoss
878,19,8,AlgorithmClass
878,19,9,LitReference
878,19,10,Riveros1993
878,19,11,Composition
878,19,12,AlgorithmUser
878,19,13,CorrectionAlgorithm
878,19,14,XPP1989Ext
878,19,15,PAP1991
878,19,16,SpectrumProperties
878,19,17,QuantifyUsingSTEMinSEM
878,19,18,FilterFit
879,18,0,FilteredSpectrum
879,18,1,DerivedSpectrum
879,18,2,BaseSpectrum
879,18,3,SpectrumUtils
879,18,4,EDSDetector
879,18,5,XRayTransition
879,18,6,Element
879,18,7,BetheElectronEnergyLoss
879,18,8,AlgorithmClass
879,18,9,LitReference
879,18,10,Riveros1993
879,18,11,Composition
879,18,12,AlgorithmUser
879,18,13,CorrectionAlgorithm
879,18,14,XPP1989Ext
879,18,15,SpectrumProperties
879,18,16,QuantifyUsingSTEMinSEM
879,18,17,FilterFit
880,19,0,FilteredSpectrum
880,19,1,DerivedSpectrum
880,19,2,BaseSpectrum
880,19,3,SpectrumUtils
880,19,4,EDSDetector
880,19,5,XRayTransition
880,19,6,Element
880,19,7,BetheElectronEnergyLoss
880,19,8,AlgorithmClass
880,19,9,LitReference
880,19,10,Riveros1993
880,19,11,Composition
880,19,12,AlgorithmUser
880,19,13,CorrectionAlgorithm
880,19,14,Armstrong1982Correction
880,19,15,Armstrong1982Base
880,19,16,SpectrumProperties
880,19,17,QuantifyUsingSTEMinSEM
880,19,18,FilterFit
881,19,0,FilteredSpectrum
881,19,1,DerivedSpectrum
881,19,2,BaseSpectrum
881,19,3,SpectrumUtils
881,19,4,EDSDetector
881,19,5,XRayTransition
881,19,6,Element
881,19,7,BetheElectronEnergyLoss
881,19,8,AlgorithmClass
881,19,9,LitReference
881,19,10,Riveros1993
881,19,11,Composition
881,19,12,AlgorithmUser
881,19,13,CorrectionAlgorithm
881,19,14,Armstrong1982ParticleCorrection
881,19,15,Armstrong1982Base
881,19,16,SpectrumProperties
881,19,17,QuantifyUsingSTEMinSEM
881,19,18,FilterFit
882,20,0,FilteredSpectrum
882,20,1,DerivedSpectrum
882,20,2,BaseSpectrum
882,20,3,SpectrumUtils
882,20,4,EDSDetector
882,20,5,XRayTransition
882,20,6,Element
882,20,7,BetheElectronEnergyLoss
882,20,8,AlgorithmClass
882,20,9,LitReference
882,20,10,Riveros1993
882,20,11,Composition
882,20,12,AlgorithmUser
882,20,13,CorrectionAlgorithm
882,20,14,Armstrong1982ParticleCorrection
882,20,15,Armstrong1982Correction
882,20,16,Armstrong1982Base
882,20,17,SpectrumProperties
882,20,18,QuantifyUsingSTEMinSEM
882,20,19,FilterFit
883,18,0,FilteredSpectrum
883,18,1,DerivedSpectrum
883,18,2,BaseSpectrum
883,18,3,SpectrumUtils
883,18,4,EDSDetector
883,18,5,XRayTransition
883,18,6,Element
883,18,7,BetheElectronEnergyLoss
883,18,8,AlgorithmClass
883,18,9,LitReference
883,18,10,Riveros1993
883,18,11,Composition
883,18,12,AlgorithmUser
883,18,13,CorrectionAlgorithm
883,18,14,Armstrong1982ParticleCorrection
883,18,15,SpectrumProperties
883,18,16,QuantifyUsingSTEMinSEM
883,18,17,FilterFit
884,18,0,FilteredSpectrum
884,18,1,DerivedSpectrum
884,18,2,BaseSpectrum
884,18,3,SpectrumUtils
884,18,4,EDSDetector
884,18,5,XRayTransition
884,18,6,Element
884,18,7,BetheElectronEnergyLoss
884,18,8,AlgorithmClass
884,18,9,LitReference
884,18,10,Riveros1993
884,18,11,MeanIonizationPotential
884,18,12,Composition
884,18,13,AlgorithmUser
884,18,14,CorrectionAlgorithm
884,18,15,SpectrumProperties
884,18,16,QuantifyUsingSTEMinSEM
884,18,17,FilterFit
885,19,0,FilteredSpectrum
885,19,1,DerivedSpectrum
885,19,2,BaseSpectrum
885,19,3,SpectrumUtils
885,19,4,EDSDetector
885,19,5,XRayTransition
885,19,6,Element
885,19,7,BetheElectronEnergyLoss
885,19,8,AlgorithmClass
885,19,9,LitReference
885,19,10,Riveros1993
885,19,11,MeanIonizationPotential
885,19,12,Composition
885,19,13,AlgorithmUser
885,19,14,CorrectionAlgorithm
885,19,15,Fluorescence
885,19,16,SpectrumProperties
885,19,17,QuantifyUsingSTEMinSEM
885,19,18,FilterFit
886,19,0,FilteredSpectrum
886,19,1,DerivedSpectrum
886,19,2,BaseSpectrum
886,19,3,SpectrumUtils
886,19,4,EDSDetector
886,19,5,XRayTransition
886,19,6,Element
886,19,7,BetheElectronEnergyLoss
886,19,8,AlgorithmClass
886,19,9,LitReference
886,19,10,Riveros1993
886,19,11,MeanIonizationPotential
886,19,12,Composition
886,19,13,AlgorithmUser
886,19,14,CorrectionAlgorithm
886,19,15,PAP1991
886,19,16,SpectrumProperties
886,19,17,QuantifyUsingSTEMinSEM
886,19,18,FilterFit
887,19,0,FilteredSpectrum
887,19,1,DerivedSpectrum
887,19,2,BaseSpectrum
887,19,3,SpectrumUtils
887,19,4,EDSDetector
887,19,5,XRayTransition
887,19,6,Element
887,19,7,BetheElectronEnergyLoss
887,19,8,AlgorithmClass
887,19,9,LitReference
887,19,10,Riveros1993
887,19,11,MeanIonizationPotential
887,19,12,Composition
887,19,13,AlgorithmUser
887,19,14,CorrectionAlgorithm
887,19,15,XPP1991
887,19,16,SpectrumProperties
887,19,17,QuantifyUsingSTEMinSEM
887,19,18,FilterFit
888,20,0,FilteredSpectrum
888,20,1,DerivedSpectrum
888,20,2,BaseSpectrum
888,20,3,SpectrumUtils
888,20,4,EDSDetector
888,20,5,XRayTransition
888,20,6,Element
888,20,7,BetheElectronEnergyLoss
888,20,8,AlgorithmClass
888,20,9,LitReference
888,20,10,Riveros1993
888,20,11,MeanIonizationPotential
888,20,12,Composition
888,20,13,AlgorithmUser
888,20,14,CorrectionAlgorithm
888,20,15,XPP1991
888,20,16,PAP1991
888,20,17,SpectrumProperties
888,20,18,QuantifyUsingSTEMinSEM
888,20,19,FilterFit
889,20,0,FilteredSpectrum
889,20,1,DerivedSpectrum
889,20,2,BaseSpectrum
889,20,3,SpectrumUtils
889,20,4,EDSDetector
889,20,5,XRayTransition
889,20,6,Element
889,20,7,BetheElectronEnergyLoss
889,20,8,AlgorithmClass
889,20,9,LitReference
889,20,10,Riveros1993
889,20,11,MeanIonizationPotential
889,20,12,Composition
889,20,13,AlgorithmUser
889,20,14,CorrectionAlgorithm
889,20,15,XPP1989Ext
889,20,16,XPP1991
889,20,17,SpectrumProperties
889,20,18,QuantifyUsingSTEMinSEM
889,20,19,FilterFit
890,21,0,FilteredSpectrum
890,21,1,DerivedSpectrum
890,21,2,BaseSpectrum
890,21,3,SpectrumUtils
890,21,4,EDSDetector
890,21,5,XRayTransition
890,21,6,Element
890,21,7,BetheElectronEnergyLoss
890,21,8,AlgorithmClass
890,21,9,LitReference
890,21,10,Riveros1993
890,21,11,MeanIonizationPotential
890,21,12,Composition
890,21,13,AlgorithmUser
890,21,14,CorrectionAlgorithm
890,21,15,XPP1989Ext
890,21,16,XPP1991
890,21,17,PAP1991
890,21,18,SpectrumProperties
890,21,19,QuantifyUsingSTEMinSEM
890,21,20,FilterFit
891,20,0,FilteredSpectrum
891,20,1,DerivedSpectrum
891,20,2,BaseSpectrum
891,20,3,SpectrumUtils
891,20,4,EDSDetector
891,20,5,XRayTransition
891,20,6,Element
891,20,7,BetheElectronEnergyLoss
891,20,8,AlgorithmClass
891,20,9,LitReference
891,20,10,Riveros1993
891,20,11,MeanIonizationPotential
891,20,12,Composition
891,20,13,AlgorithmUser
891,20,14,CorrectionAlgorithm
891,20,15,XPP1989Ext
891,20,16,PAP1991
891,20,17,SpectrumProperties
891,20,18,QuantifyUsingSTEMinSEM
891,20,19,FilterFit
892,19,0,FilteredSpectrum
892,19,1,DerivedSpectrum
892,19,2,BaseSpectrum
892,19,3,SpectrumUtils
892,19,4,EDSDetector
892,19,5,XRayTransition
892,19,6,Element
892,19,7,BetheElectronEnergyLoss
892,19,8,AlgorithmClass
892,19,9,LitReference
892,19,10,Riveros1993
892,19,11,MeanIonizationPotential
892,19,12,Composition
892,19,13,AlgorithmUser
892,19,14,CorrectionAlgorithm
892,19,15,XPP1989Ext
892,19,16,SpectrumProperties
892,19,17,QuantifyUsingSTEMinSEM
892,19,18,FilterFit
893,20,0,FilteredSpectrum
893,20,1,DerivedSpectrum
893,20,2,BaseSpectrum
893,20,3,SpectrumUtils
893,20,4,EDSDetector
893,20,5,XRayTransition
893,20,6,Element
893,20,7,BetheElectronEnergyLoss
893,20,8,AlgorithmClass
893,20,9,LitReference
893,20,10,Riveros1993
893,20,11,MeanIonizationPotential
893,20,12,Composition
893,20,13,AlgorithmUser
893,20,14,CorrectionAlgorithm
893,20,15,Armstrong1982Correction
893,20,16,Armstrong1982Base
893,20,17,SpectrumProperties
893,20,18,QuantifyUsingSTEMinSEM
893,20,19,FilterFit
894,20,0,FilteredSpectrum
894,20,1,DerivedSpectrum
894,20,2,BaseSpectrum
894,20,3,SpectrumUtils
894,20,4,EDSDetector
894,20,5,XRayTransition
894,20,6,Element
894,20,7,BetheElectronEnergyLoss
894,20,8,AlgorithmClass
894,20,9,LitReference
894,20,10,Riveros1993
894,20,11,MeanIonizationPotential
894,20,12,Composition
894,20,13,AlgorithmUser
894,20,14,CorrectionAlgorithm
894,20,15,Armstrong1982ParticleCorrection
894,20,16,Armstrong1982Base
894,20,17,SpectrumProperties
894,20,18,QuantifyUsingSTEMinSEM
894,20,19,FilterFit
895,21,0,FilteredSpectrum
895,21,1,DerivedSpectrum
895,21,2,BaseSpectrum
895,21,3,SpectrumUtils
895,21,4,EDSDetector
895,21,5,XRayTransition
895,21,6,Element
895,21,7,BetheElectronEnergyLoss
895,21,8,AlgorithmClass
895,21,9,LitReference
895,21,10,Riveros1993
895,21,11,MeanIonizationPotential
895,21,12,Composition
895,21,13,AlgorithmUser
895,21,14,CorrectionAlgorithm
895,21,15,Armstrong1982ParticleCorrection
895,21,16,Armstrong1982Correction
895,21,17,Armstrong1982Base
895,21,18,SpectrumProperties
895,21,19,QuantifyUsingSTEMinSEM
895,21,20,FilterFit
896,19,0,FilteredSpectrum
896,19,1,DerivedSpectrum
896,19,2,BaseSpectrum
896,19,3,SpectrumUtils
896,19,4,EDSDetector
896,19,5,XRayTransition
896,19,6,Element
896,19,7,BetheElectronEnergyLoss
896,19,8,AlgorithmClass
896,19,9,LitReference
896,19,10,Riveros1993
896,19,11,MeanIonizationPotential
896,19,12,Composition
896,19,13,AlgorithmUser
896,19,14,CorrectionAlgorithm
896,19,15,Armstrong1982ParticleCorrection
896,19,16,SpectrumProperties
896,19,17,QuantifyUsingSTEMinSEM
896,19,18,FilterFit
897,18,0,FilteredSpectrum
897,18,1,DerivedSpectrum
897,18,2,BaseSpectrum
897,18,3,SpectrumUtils
897,18,4,EDSDetector
897,18,5,XRayTransition
897,18,6,Element
897,18,7,BetheElectronEnergyLoss
897,18,8,AlgorithmClass
897,18,9,LitReference
897,18,10,Riveros1993
897,18,11,MassAbsorptionCoefficient
897,18,12,AtomicShell
897,18,13,AlgorithmUser
897,18,14,CorrectionAlgorithm
897,18,15,SpectrumProperties
897,18,16,QuantifyUsingSTEMinSEM
897,18,17,FilterFit
898,19,0,FilteredSpectrum
898,19,1,DerivedSpectrum
898,19,2,BaseSpectrum
898,19,3,SpectrumUtils
898,19,4,EDSDetector
898,19,5,XRayTransition
898,19,6,Element
898,19,7,BetheElectronEnergyLoss
898,19,8,AlgorithmClass
898,19,9,LitReference
898,19,10,Riveros1993
898,19,11,MassAbsorptionCoefficient
898,19,12,AtomicShell
898,19,13,AlgorithmUser
898,19,14,CorrectionAlgorithm
898,19,15,Fluorescence
898,19,16,SpectrumProperties
898,19,17,QuantifyUsingSTEMinSEM
898,19,18,FilterFit
899,19,0,FilteredSpectrum
899,19,1,DerivedSpectrum
899,19,2,BaseSpectrum
899,19,3,SpectrumUtils
899,19,4,EDSDetector
899,19,5,XRayTransition
899,19,6,Element
899,19,7,BetheElectronEnergyLoss
899,19,8,AlgorithmClass
899,19,9,LitReference
899,19,10,Riveros1993
899,19,11,MassAbsorptionCoefficient
899,19,12,AtomicShell
899,19,13,AlgorithmUser
899,19,14,CorrectionAlgorithm
899,19,15,PAP1991
899,19,16,SpectrumProperties
899,19,17,QuantifyUsingSTEMinSEM
899,19,18,FilterFit
900,19,0,FilteredSpectrum
900,19,1,DerivedSpectrum
900,19,2,BaseSpectrum
900,19,3,SpectrumUtils
900,19,4,EDSDetector
900,19,5,XRayTransition
900,19,6,Element
900,19,7,BetheElectronEnergyLoss
900,19,8,AlgorithmClass
900,19,9,LitReference
900,19,10,Riveros1993
900,19,11,MassAbsorptionCoefficient
900,19,12,AtomicShell
900,19,13,AlgorithmUser
900,19,14,CorrectionAlgorithm
900,19,15,XPP1991
900,19,16,SpectrumProperties
900,19,17,QuantifyUsingSTEMinSEM
900,19,18,FilterFit
901,20,0,FilteredSpectrum
901,20,1,DerivedSpectrum
901,20,2,BaseSpectrum
901,20,3,SpectrumUtils
901,20,4,EDSDetector
901,20,5,XRayTransition
901,20,6,Element
901,20,7,BetheElectronEnergyLoss
901,20,8,AlgorithmClass
901,20,9,LitReference
901,20,10,Riveros1993
901,20,11,MassAbsorptionCoefficient
901,20,12,AtomicShell
901,20,13,AlgorithmUser
901,20,14,CorrectionAlgorithm
901,20,15,XPP1991
901,20,16,PAP1991
901,20,17,SpectrumProperties
901,20,18,QuantifyUsingSTEMinSEM
901,20,19,FilterFit
902,20,0,FilteredSpectrum
902,20,1,DerivedSpectrum
902,20,2,BaseSpectrum
902,20,3,SpectrumUtils
902,20,4,EDSDetector
902,20,5,XRayTransition
902,20,6,Element
902,20,7,BetheElectronEnergyLoss
902,20,8,AlgorithmClass
902,20,9,LitReference
902,20,10,Riveros1993
902,20,11,MassAbsorptionCoefficient
902,20,12,AtomicShell
902,20,13,AlgorithmUser
902,20,14,CorrectionAlgorithm
902,20,15,XPP1989Ext
902,20,16,XPP1991
902,20,17,SpectrumProperties
902,20,18,QuantifyUsingSTEMinSEM
902,20,19,FilterFit
903,21,0,FilteredSpectrum
903,21,1,DerivedSpectrum
903,21,2,BaseSpectrum
903,21,3,SpectrumUtils
903,21,4,EDSDetector
903,21,5,XRayTransition
903,21,6,Element
903,21,7,BetheElectronEnergyLoss
903,21,8,AlgorithmClass
903,21,9,LitReference
903,21,10,Riveros1993
903,21,11,MassAbsorptionCoefficient
903,21,12,AtomicShell
903,21,13,AlgorithmUser
903,21,14,CorrectionAlgorithm
903,21,15,XPP1989Ext
903,21,16,XPP1991
903,21,17,PAP1991
903,21,18,SpectrumProperties
903,21,19,QuantifyUsingSTEMinSEM
903,21,20,FilterFit
904,20,0,FilteredSpectrum
904,20,1,DerivedSpectrum
904,20,2,BaseSpectrum
904,20,3,SpectrumUtils
904,20,4,EDSDetector
904,20,5,XRayTransition
904,20,6,Element
904,20,7,BetheElectronEnergyLoss
904,20,8,AlgorithmClass
904,20,9,LitReference
904,20,10,Riveros1993
904,20,11,MassAbsorptionCoefficient
904,20,12,AtomicShell
904,20,13,AlgorithmUser
904,20,14,CorrectionAlgorithm
904,20,15,XPP1989Ext
904,20,16,PAP1991
904,20,17,SpectrumProperties
904,20,18,QuantifyUsingSTEMinSEM
904,20,19,FilterFit
905,19,0,FilteredSpectrum
905,19,1,DerivedSpectrum
905,19,2,BaseSpectrum
905,19,3,SpectrumUtils
905,19,4,EDSDetector
905,19,5,XRayTransition
905,19,6,Element
905,19,7,BetheElectronEnergyLoss
905,19,8,AlgorithmClass
905,19,9,LitReference
905,19,10,Riveros1993
905,19,11,MassAbsorptionCoefficient
905,19,12,AtomicShell
905,19,13,AlgorithmUser
905,19,14,CorrectionAlgorithm
905,19,15,XPP1989Ext
905,19,16,SpectrumProperties
905,19,17,QuantifyUsingSTEMinSEM
905,19,18,FilterFit
906,20,0,FilteredSpectrum
906,20,1,DerivedSpectrum
906,20,2,BaseSpectrum
906,20,3,SpectrumUtils
906,20,4,EDSDetector
906,20,5,XRayTransition
906,20,6,Element
906,20,7,BetheElectronEnergyLoss
906,20,8,AlgorithmClass
906,20,9,LitReference
906,20,10,Riveros1993
906,20,11,MassAbsorptionCoefficient
906,20,12,AtomicShell
906,20,13,AlgorithmUser
906,20,14,CorrectionAlgorithm
906,20,15,Armstrong1982Correction
906,20,16,Armstrong1982Base
906,20,17,SpectrumProperties
906,20,18,QuantifyUsingSTEMinSEM
906,20,19,FilterFit
907,20,0,FilteredSpectrum
907,20,1,DerivedSpectrum
907,20,2,BaseSpectrum
907,20,3,SpectrumUtils
907,20,4,EDSDetector
